data_venda,id_venda,id_linha_venda,id_livro,qtde_item,nome_livro,categoria,autor,preco
2024-09-17,2189,2519,4,1,O Hobbit,Ficção,J.R.R. Tolkien,81.49
2025-04-30,8752,9082,5,3,Dom Casmurro,Ficção,Machado de Assis,66.13
2025-02-18,5300,5630,4,5,O Hobbit,Ficção,J.R.R. Tolkien,69.49
2024-07-23,1936,2266,4,1,O Hobbit,Ficção,J.R.R. Tolkien,64.44
2025-01-23,8809,9139,7,4,O Código Da Vinci,Ficção,Dan Brown,126.05
2024-07-04,4566,4896,7,1,O Código Da Vinci,Ficção,Dan Brown,56.58
2025-04-02,6735,7065,9,1,A Revolução dos Bichos,Ficção,George Orwell,34.56
2025-04-14,9153,9483,9,5,A Revolução dos Bichos,Ficção,George Orwell,53.25
2024-08-30,1974,2304,5,2,Dom Casmurro,Ficção,Machado de Assis,61.83
2025-01-23,5512,5842,7,4,O Código Da Vinci,Ficção,Dan Brown,86.8
2025-05-05,2379,2709,5,4,Dom Casmurro,Ficção,Machado de Assis,111.6
2024-10-24,6658,6988,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,114.49
2024-09-30,6344,6674,9,4,A Revolução dos Bichos,Ficção,George Orwell,53.25
2025-05-10,7696,8026,2,2,1984,Ficção,George Orwell,102.14
2025-02-15,6404,6734,6,4,Orgulho e Preconceito,Ficção,Jane Austen,112.95
2024-11-06,7863,8193,6,3,Orgulho e Preconceito,Ficção,Jane Austen,52.56
2025-01-24,4208,4538,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,146.68
2025-06-04,4972,5302,5,1,Dom Casmurro,Ficção,Machado de Assis,74.15
2025-03-06,7609,7939,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,108.43
2024-11-22,6447,6777,4,3,O Hobbit,Ficção,J.R.R. Tolkien,65.04
2025-04-19,5401,5731,3,3,Sapiens,Não Ficção,Yuval Noah Harari,87.28
2025-03-16,773,1103,6,5,Orgulho e Preconceito,Ficção,Jane Austen,77.25
2025-02-07,7728,8058,6,5,Orgulho e Preconceito,Ficção,Jane Austen,117.24
2025-05-21,3428,3758,6,4,Orgulho e Preconceito,Ficção,Jane Austen,75.27
2024-06-22,6033,6363,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,78.99
2025-01-31,3552,3882,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,122.24
2025-05-29,8737,9067,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,48.63
2024-06-18,2427,2757,6,4,Orgulho e Preconceito,Ficção,Jane Austen,122.96
2025-05-30,3874,4204,3,5,Sapiens,Não Ficção,Yuval Noah Harari,142.88
2024-11-09,4184,4514,2,2,1984,Ficção,George Orwell,99.77
2024-09-06,9088,9418,5,4,Dom Casmurro,Ficção,Machado de Assis,115.87
2024-08-15,3317,3647,4,5,O Hobbit,Ficção,J.R.R. Tolkien,31.11
2024-08-24,7798,8128,7,1,O Código Da Vinci,Ficção,Dan Brown,118.14
2025-05-21,864,1194,5,1,Dom Casmurro,Ficção,Machado de Assis,90.89
2024-06-23,8364,8694,2,4,1984,Ficção,George Orwell,20.07
2025-03-23,4897,5227,2,1,1984,Ficção,George Orwell,149.77
2025-06-15,7995,8325,3,2,Sapiens,Não Ficção,Yuval Noah Harari,32.07
2024-08-04,167,489,5,3,Dom Casmurro,Ficção,Machado de Assis,103.89
2025-03-27,2520,2850,9,5,A Revolução dos Bichos,Ficção,George Orwell,91.48
2025-01-30,118,350,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,110.78
2025-05-01,8784,9114,7,2,O Código Da Vinci,Ficção,Dan Brown,66.79
2024-11-17,6138,6468,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,43.53
2025-03-11,9539,9869,8,1,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,102.4
2025-02-03,9655,9985,2,1,1984,Ficção,George Orwell,30.03
2024-12-13,7060,7390,9,2,A Revolução dos Bichos,Ficção,George Orwell,61.84
2025-05-06,7538,7868,5,4,Dom Casmurro,Ficção,Machado de Assis,69.55
2025-03-16,7819,8149,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,69.25
2025-03-16,2554,2884,7,3,O Código Da Vinci,Ficção,Dan Brown,111.47
2024-10-31,2335,2665,7,2,O Código Da Vinci,Ficção,Dan Brown,48.43
2024-11-08,2515,2845,2,1,1984,Ficção,George Orwell,143.31
2024-07-09,1975,2305,3,3,Sapiens,Não Ficção,Yuval Noah Harari,105.26
2024-10-16,9668,9998,7,2,O Código Da Vinci,Ficção,Dan Brown,28.25
2024-09-05,3370,3700,2,1,1984,Ficção,George Orwell,68.24
2024-12-11,7837,8167,7,2,O Código Da Vinci,Ficção,Dan Brown,111.32
2024-07-25,607,937,4,2,O Hobbit,Ficção,J.R.R. Tolkien,135.61
2025-03-22,5867,6197,4,3,O Hobbit,Ficção,J.R.R. Tolkien,125.21
2025-03-10,3712,4042,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,22.59
2024-12-19,8196,8526,4,5,O Hobbit,Ficção,J.R.R. Tolkien,60.88
2024-11-12,8773,9103,7,5,O Código Da Vinci,Ficção,Dan Brown,91.74
2025-05-23,8064,8394,4,4,O Hobbit,Ficção,J.R.R. Tolkien,95.86
2024-08-21,584,914,2,1,1984,Ficção,George Orwell,144.63
2024-11-24,4809,5139,4,5,O Hobbit,Ficção,J.R.R. Tolkien,134.62
2025-03-19,8842,9172,5,4,Dom Casmurro,Ficção,Machado de Assis,65.34
2024-07-04,5001,5331,2,1,1984,Ficção,George Orwell,68.06
2024-08-27,8180,8510,4,1,O Hobbit,Ficção,J.R.R. Tolkien,136.74
2025-02-16,7024,7354,4,5,O Hobbit,Ficção,J.R.R. Tolkien,88.37
2024-08-13,7558,7888,4,2,O Hobbit,Ficção,J.R.R. Tolkien,75.66
2024-10-30,4883,5213,3,1,Sapiens,Não Ficção,Yuval Noah Harari,36.86
2025-05-14,1556,1886,9,1,A Revolução dos Bichos,Ficção,George Orwell,75.96
2025-05-03,2898,3228,2,2,1984,Ficção,George Orwell,125.51
2024-07-17,4681,5011,2,4,1984,Ficção,George Orwell,27.42
2025-05-06,6002,6332,8,1,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,114.78
2024-10-09,3325,3655,3,1,Sapiens,Não Ficção,Yuval Noah Harari,32.18
2025-05-22,2501,2831,5,2,Dom Casmurro,Ficção,Machado de Assis,60.61
2024-10-19,2274,2604,5,2,Dom Casmurro,Ficção,Machado de Assis,55.24
2025-04-05,6869,7199,7,1,O Código Da Vinci,Ficção,Dan Brown,48.99
2024-06-19,6333,6663,3,3,Sapiens,Não Ficção,Yuval Noah Harari,90.38
2024-10-13,8029,8359,7,3,O Código Da Vinci,Ficção,Dan Brown,69.45
2025-01-02,5688,6018,4,2,O Hobbit,Ficção,J.R.R. Tolkien,60.31
2025-01-14,1564,1894,3,4,Sapiens,Não Ficção,Yuval Noah Harari,27.85
2025-03-05,6711,7041,6,4,Orgulho e Preconceito,Ficção,Jane Austen,120.95
2024-07-14,3333,3663,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,68.22
2024-09-30,3771,4101,9,4,A Revolução dos Bichos,Ficção,George Orwell,109.1
2024-07-09,1570,1900,5,2,Dom Casmurro,Ficção,Machado de Assis,129.55
2025-05-22,890,1220,5,4,Dom Casmurro,Ficção,Machado de Assis,43.48
2025-03-26,4330,4660,2,3,1984,Ficção,George Orwell,40.2
2024-12-16,3270,3600,6,1,Orgulho e Preconceito,Ficção,Jane Austen,56.42
2025-04-15,9147,9477,5,2,Dom Casmurro,Ficção,Machado de Assis,39.92
2024-10-12,2956,3286,5,3,Dom Casmurro,Ficção,Machado de Assis,105.79
2025-01-17,8633,8963,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,130.9
2025-01-11,5430,5760,5,3,Dom Casmurro,Ficção,Machado de Assis,67.37
2024-08-14,992,1322,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,69.39
2025-05-14,1643,1973,7,2,O Código Da Vinci,Ficção,Dan Brown,113.63
2024-08-25,6241,6571,3,1,Sapiens,Não Ficção,Yuval Noah Harari,134.23
2024-10-13,2754,3084,9,2,A Revolução dos Bichos,Ficção,George Orwell,98.82
2025-02-26,4550,4880,6,5,Orgulho e Preconceito,Ficção,Jane Austen,96.23
2025-03-06,4277,4607,8,1,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,112.26
2024-09-21,9085,9415,4,5,O Hobbit,Ficção,J.R.R. Tolkien,61.54
2025-02-02,6345,6675,2,1,1984,Ficção,George Orwell,109.14
2024-12-25,7206,7536,3,2,Sapiens,Não Ficção,Yuval Noah Harari,81.49
2025-02-10,7741,8071,5,2,Dom Casmurro,Ficção,Machado de Assis,84.32
2024-07-07,2990,3320,7,3,O Código Da Vinci,Ficção,Dan Brown,86.4
2024-07-16,9130,9460,9,2,A Revolução dos Bichos,Ficção,George Orwell,62.43
2025-01-07,4099,4429,2,2,1984,Ficção,George Orwell,23.97
2024-12-28,3142,3472,9,1,A Revolução dos Bichos,Ficção,George Orwell,23.97
2025-01-17,1273,1603,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,33.3
2025-04-07,2360,2690,2,2,1984,Ficção,George Orwell,141.15
2025-04-05,1078,1408,7,3,O Código Da Vinci,Ficção,Dan Brown,57.88
2024-10-05,1541,1871,2,1,1984,Ficção,George Orwell,95.04
2025-04-04,724,1054,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,127.62
2024-06-25,3762,4092,5,3,Dom Casmurro,Ficção,Machado de Assis,108.23
2024-09-20,7689,8019,6,5,Orgulho e Preconceito,Ficção,Jane Austen,76.49
2024-08-03,620,950,4,4,O Hobbit,Ficção,J.R.R. Tolkien,38.22
2025-05-30,48,142,6,4,Orgulho e Preconceito,Ficção,Jane Austen,81.79
2025-05-24,5407,5737,7,1,O Código Da Vinci,Ficção,Dan Brown,42.02
2025-01-03,8747,9077,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,43.2
2024-07-08,8092,8422,7,4,O Código Da Vinci,Ficção,Dan Brown,81.92
2024-10-13,7847,8177,7,5,O Código Da Vinci,Ficção,Dan Brown,79.17
2024-10-31,2383,2713,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,43.7
2024-12-14,5217,5547,6,5,Orgulho e Preconceito,Ficção,Jane Austen,107.47
2025-01-08,2037,2367,3,3,Sapiens,Não Ficção,Yuval Noah Harari,110.3
2025-04-26,2993,3323,7,4,O Código Da Vinci,Ficção,Dan Brown,102.04
2024-07-21,8682,9012,6,5,Orgulho e Preconceito,Ficção,Jane Austen,77.48
2024-12-28,5378,5708,9,3,A Revolução dos Bichos,Ficção,George Orwell,120.06
2025-05-19,4919,5249,4,4,O Hobbit,Ficção,J.R.R. Tolkien,70.62
2025-05-21,6191,6521,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,56.3
2024-11-09,3667,3997,2,5,1984,Ficção,George Orwell,34.86
2024-09-06,1244,1574,7,4,O Código Da Vinci,Ficção,Dan Brown,43.43
2025-03-27,4902,5232,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,45.24
2025-01-03,1847,2177,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,71.1
2025-02-13,5075,5405,3,5,Sapiens,Não Ficção,Yuval Noah Harari,146.75
2024-07-07,4537,4867,2,2,1984,Ficção,George Orwell,77.88
2024-11-16,2436,2766,4,1,O Hobbit,Ficção,J.R.R. Tolkien,52.94
2025-01-01,76,227,4,4,O Hobbit,Ficção,J.R.R. Tolkien,48.08
2025-02-19,6684,7014,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,122.37
2025-04-18,6174,6504,9,1,A Revolução dos Bichos,Ficção,George Orwell,120.82
2025-02-10,3048,3378,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,123.07
2024-11-11,6254,6584,2,5,1984,Ficção,George Orwell,83.03
2024-12-23,2328,2658,2,4,1984,Ficção,George Orwell,67.31
2024-07-18,3460,3790,3,5,Sapiens,Não Ficção,Yuval Noah Harari,125.12
2025-04-01,1465,1795,4,3,O Hobbit,Ficção,J.R.R. Tolkien,25.13
2024-09-24,1191,1521,4,2,O Hobbit,Ficção,J.R.R. Tolkien,94.93
2024-08-16,1116,1446,3,3,Sapiens,Não Ficção,Yuval Noah Harari,149.75
2024-07-24,3253,3583,3,3,Sapiens,Não Ficção,Yuval Noah Harari,78.01
2025-04-04,5790,6120,6,4,Orgulho e Preconceito,Ficção,Jane Austen,26.25
2024-06-30,9252,9582,3,4,Sapiens,Não Ficção,Yuval Noah Harari,60.95
2025-03-22,3243,3573,5,2,Dom Casmurro,Ficção,Machado de Assis,98.81
2025-03-14,3457,3787,6,1,Orgulho e Preconceito,Ficção,Jane Austen,137.47
2024-10-27,5830,6160,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,71.93
2025-02-16,3469,3799,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,63.11
2025-04-19,8684,9014,6,5,Orgulho e Preconceito,Ficção,Jane Austen,120.06
2024-08-05,4936,5266,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,149.24
2025-04-12,6010,6340,7,4,O Código Da Vinci,Ficção,Dan Brown,48.38
2025-04-16,5986,6316,4,4,O Hobbit,Ficção,J.R.R. Tolkien,71.16
2024-09-02,9356,9686,9,3,A Revolução dos Bichos,Ficção,George Orwell,118.19
2024-08-12,4244,4574,5,3,Dom Casmurro,Ficção,Machado de Assis,140.47
2024-11-18,9193,9523,6,5,Orgulho e Preconceito,Ficção,Jane Austen,100.94
2024-06-18,7601,7931,9,4,A Revolução dos Bichos,Ficção,George Orwell,49.49
2025-06-01,946,1276,2,2,1984,Ficção,George Orwell,148.25
2024-10-19,7594,7924,5,1,Dom Casmurro,Ficção,Machado de Assis,102.7
2024-11-24,4724,5054,5,2,Dom Casmurro,Ficção,Machado de Assis,44.41
2024-07-30,4834,5164,8,1,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,145.46
2024-08-01,273,603,8,1,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,103.12
2025-05-27,3110,3440,9,4,A Revolução dos Bichos,Ficção,George Orwell,67.08
2024-06-27,7788,8118,9,3,A Revolução dos Bichos,Ficção,George Orwell,70.22
2024-08-23,770,1100,2,1,1984,Ficção,George Orwell,110.47
2024-11-18,8871,9201,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,89.35
2025-01-30,2469,2799,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,123.16
2024-08-04,1628,1958,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,108.19
2025-02-16,3447,3777,3,5,Sapiens,Não Ficção,Yuval Noah Harari,110.59
2024-08-01,8344,8674,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,123.9
2025-01-25,6998,7328,4,3,O Hobbit,Ficção,J.R.R. Tolkien,80.97
2024-12-19,9178,9508,7,2,O Código Da Vinci,Ficção,Dan Brown,148.45
2024-09-12,8875,9205,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,93.07
2025-04-23,345,675,3,4,Sapiens,Não Ficção,Yuval Noah Harari,80.15
2024-10-22,8779,9109,2,4,1984,Ficção,George Orwell,112.66
2025-01-30,5242,5572,9,4,A Revolução dos Bichos,Ficção,George Orwell,81.91
2024-12-16,8144,8474,4,5,O Hobbit,Ficção,J.R.R. Tolkien,68.69
2025-06-13,3589,3919,4,2,O Hobbit,Ficção,J.R.R. Tolkien,115.96
2024-08-09,504,834,4,5,O Hobbit,Ficção,J.R.R. Tolkien,56.31
2025-04-18,1917,2247,9,5,A Revolução dos Bichos,Ficção,George Orwell,63.33
2025-05-01,2159,2489,5,5,Dom Casmurro,Ficção,Machado de Assis,93.75
2025-01-23,3659,3989,6,5,Orgulho e Preconceito,Ficção,Jane Austen,43.01
2025-03-22,9222,9552,4,2,O Hobbit,Ficção,J.R.R. Tolkien,53.54
2025-04-28,2453,2783,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,127.13
2024-09-24,3045,3375,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,68.64
2024-07-03,4687,5017,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,45.75
2024-09-27,266,596,5,4,Dom Casmurro,Ficção,Machado de Assis,148.71
2025-03-10,3456,3786,6,4,Orgulho e Preconceito,Ficção,Jane Austen,41.99
2025-04-28,7110,7440,9,5,A Revolução dos Bichos,Ficção,George Orwell,53.87
2024-12-22,2608,2938,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,43.02
2025-05-31,59,173,9,3,A Revolução dos Bichos,Ficção,George Orwell,35.13
2025-01-29,4038,4368,3,4,Sapiens,Não Ficção,Yuval Noah Harari,118.33
2025-03-07,1360,1690,2,4,1984,Ficção,George Orwell,142.9
2024-08-28,8169,8499,3,4,Sapiens,Não Ficção,Yuval Noah Harari,120.17
2025-01-20,1584,1914,7,4,O Código Da Vinci,Ficção,Dan Brown,112.79
2024-11-15,7154,7484,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,122.52
2024-12-23,2587,2917,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,91.54
2024-08-12,1971,2301,3,1,Sapiens,Não Ficção,Yuval Noah Harari,35.99
2025-01-20,423,753,7,3,O Código Da Vinci,Ficção,Dan Brown,97.45
2024-09-02,21,64,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,132.59
2024-10-08,4326,4656,9,5,A Revolução dos Bichos,Ficção,George Orwell,140.65
2025-04-23,5721,6051,6,1,Orgulho e Preconceito,Ficção,Jane Austen,138.14
2025-05-02,319,649,5,3,Dom Casmurro,Ficção,Machado de Assis,80.76
2025-04-06,9295,9625,2,1,1984,Ficção,George Orwell,29.79
2024-10-07,1993,2323,9,1,A Revolução dos Bichos,Ficção,George Orwell,44.36
2024-11-06,2711,3041,9,2,A Revolução dos Bichos,Ficção,George Orwell,122.27
2025-02-12,662,992,4,5,O Hobbit,Ficção,J.R.R. Tolkien,95.36
2025-02-19,1115,1445,2,4,1984,Ficção,George Orwell,62.61
2024-12-29,6885,7215,7,2,O Código Da Vinci,Ficção,Dan Brown,49.81
2025-06-02,2826,3156,3,1,Sapiens,Não Ficção,Yuval Noah Harari,63.05
2024-06-26,1402,1732,3,4,Sapiens,Não Ficção,Yuval Noah Harari,56.62
2025-01-25,3705,4035,6,2,Orgulho e Preconceito,Ficção,Jane Austen,55.33
2024-07-25,4980,5310,3,1,Sapiens,Não Ficção,Yuval Noah Harari,129.62
2025-02-17,,7410,4,2,O Hobbit,Ficção,J.R.R. Tolkien,111.68
2024-06-19,9087,9417,5,1,Dom Casmurro,Ficção,Machado de Assis,58.68
2024-08-04,536,866,2,2,1984,Ficção,George Orwell,81.06
2024-06-16,8562,8892,6,5,Orgulho e Preconceito,Ficção,Jane Austen,30.99
2024-06-26,1195,1525,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,25.76
2024-10-24,4289,4619,4,5,O Hobbit,Ficção,J.R.R. Tolkien,85.32
2025-03-21,4505,4835,7,5,O Código Da Vinci,Ficção,Dan Brown,114.67
2025-04-27,1739,2069,5,2,Dom Casmurro,Ficção,Machado de Assis,122.39
2025-05-19,71,211,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,43.28
2025-03-03,3745,4075,5,5,Dom Casmurro,Ficção,Machado de Assis,115.34
2024-09-07,2703,3033,2,5,1984,Ficção,George Orwell,40.26
2025-02-23,3565,3895,5,4,Dom Casmurro,Ficção,Machado de Assis,126.28
2024-10-03,283,613,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,115.46
2024-10-06,8315,8645,9,4,A Revolução dos Bichos,Ficção,George Orwell,99.46
2024-10-22,3287,3617,7,2,O Código Da Vinci,Ficção,Dan Brown,73.73
2025-03-25,,543,3,2,Sapiens,Não Ficção,Yuval Noah Harari,37.88
2024-07-21,3598,3928,9,1,A Revolução dos Bichos,Ficção,George Orwell,73.24
2025-06-13,8342,8672,6,5,Orgulho e Preconceito,Ficção,Jane Austen,73.68
2024-09-20,5168,5498,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,54.42
2024-08-17,8967,9297,3,3,Sapiens,Não Ficção,Yuval Noah Harari,63.6
2025-04-09,3876,4206,7,4,O Código Da Vinci,Ficção,Dan Brown,23.35
2024-08-24,151,441,6,1,Orgulho e Preconceito,Ficção,Jane Austen,144.36
2024-07-29,3548,3878,9,1,A Revolução dos Bichos,Ficção,George Orwell,40.36
2024-10-03,3291,3621,7,1,O Código Da Vinci,Ficção,Dan Brown,101.32
2025-02-19,123,365,2,2,1984,Ficção,George Orwell,109.68
2025-05-14,2914,3244,6,3,Orgulho e Preconceito,Ficção,Jane Austen,31.75
2024-12-17,2137,2467,3,1,Sapiens,Não Ficção,Yuval Noah Harari,42.47
2024-07-27,4237,4567,2,5,1984,Ficção,George Orwell,85.01
2024-12-04,6961,7291,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,61.93
2025-04-12,9375,9705,5,3,Dom Casmurro,Ficção,Machado de Assis,40.04
2025-01-20,3535,3865,5,2,Dom Casmurro,Ficção,Machado de Assis,73.77
2024-11-24,3726,4056,7,5,O Código Da Vinci,Ficção,Dan Brown,89.52
2024-08-29,6500,6830,4,2,O Hobbit,Ficção,J.R.R. Tolkien,46.76
2025-05-20,6767,7097,3,4,Sapiens,Não Ficção,Yuval Noah Harari,27.96
2024-12-26,6024,6354,9,4,A Revolução dos Bichos,Ficção,George Orwell,135.97
2025-02-12,3499,3829,2,1,1984,Ficção,George Orwell,53.09
2025-05-19,7935,8265,3,1,Sapiens,Não Ficção,Yuval Noah Harari,148.95
2025-04-17,107,320,8,1,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,64.51
2024-07-15,9173,9503,7,1,O Código Da Vinci,Ficção,Dan Brown,143.81
2024-09-28,7830,8160,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,135.91
2024-11-03,62,183,6,3,Orgulho e Preconceito,Ficção,Jane Austen,78.52
2024-08-14,7534,7864,6,4,Orgulho e Preconceito,Ficção,Jane Austen,91.14
2024-08-16,8645,8975,5,2,Dom Casmurro,Ficção,Machado de Assis,123.3
2024-09-18,6178,6508,2,3,1984,Ficção,George Orwell,37.54
2025-02-05,7086,7416,9,3,A Revolução dos Bichos,Ficção,George Orwell,69.07
2025-04-26,2118,2448,4,3,O Hobbit,Ficção,J.R.R. Tolkien,92.52
2024-12-16,1334,1664,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,46.19
2024-12-09,19,56,9,2,A Revolução dos Bichos,Ficção,George Orwell,115.4
2025-04-21,4528,4858,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,36.6
2025-01-05,7155,7485,3,1,Sapiens,Não Ficção,Yuval Noah Harari,83.59
2025-04-03,7717,8047,7,1,O Código Da Vinci,Ficção,Dan Brown,55.1
2024-10-30,4719,5049,2,2,1984,Ficção,George Orwell,81.54
2025-02-25,7050,7380,7,2,O Código Da Vinci,Ficção,Dan Brown,25.46
2024-12-17,2070,2400,4,1,O Hobbit,Ficção,J.R.R. Tolkien,129.05
2024-10-11,,6309,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,127.99
2024-10-04,133,390,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,132.66
2025-03-16,8412,8742,6,4,Orgulho e Preconceito,Ficção,Jane Austen,129.17
2025-05-09,1513,1843,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,67.0
2025-04-12,3010,3340,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,119.7
2024-10-07,8515,8845,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,123.47
2024-11-12,4109,4439,5,4,Dom Casmurro,Ficção,Machado de Assis,92.15
2025-06-08,8389,8719,9,1,A Revolução dos Bichos,Ficção,George Orwell,128.99
2025-05-26,3536,3866,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,121.74
2025-01-28,6852,7182,9,1,A Revolução dos Bichos,Ficção,George Orwell,92.96
2024-09-23,1398,1728,6,2,Orgulho e Preconceito,Ficção,Jane Austen,98.13
2025-04-29,4032,4362,4,4,O Hobbit,Ficção,J.R.R. Tolkien,45.5
2024-12-07,6406,6736,7,2,O Código Da Vinci,Ficção,Dan Brown,104.95
2025-06-14,8043,8373,7,1,O Código Da Vinci,Ficção,Dan Brown,32.49
2025-06-06,2934,3264,5,3,Dom Casmurro,Ficção,Machado de Assis,84.39
2024-09-29,7361,7691,9,3,A Revolução dos Bichos,Ficção,George Orwell,116.61
2025-05-03,7360,7690,9,3,A Revolução dos Bichos,Ficção,George Orwell,146.31
2024-12-30,1817,2147,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,100.8
2024-09-24,7165,7495,9,4,A Revolução dos Bichos,Ficção,George Orwell,128.88
2024-06-18,3293,3623,3,1,Sapiens,Não Ficção,Yuval Noah Harari,62.64
2024-10-01,5246,5576,3,1,Sapiens,Não Ficção,Yuval Noah Harari,53.65
2025-01-29,1436,1766,4,1,O Hobbit,Ficção,J.R.R. Tolkien,94.14
2025-03-05,4650,4980,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,137.26
2024-10-05,4343,4673,7,5,O Código Da Vinci,Ficção,Dan Brown,77.46
2024-11-09,7346,7676,9,3,A Revolução dos Bichos,Ficção,George Orwell,80.73
2024-12-26,6832,7162,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,27.42
2025-04-28,85,254,9,5,A Revolução dos Bichos,Ficção,George Orwell,28.39
2024-12-26,7660,7990,9,1,A Revolução dos Bichos,Ficção,George Orwell,27.83
2025-01-22,1007,1337,4,5,O Hobbit,Ficção,J.R.R. Tolkien,48.56
2025-03-26,3306,3636,2,5,1984,Ficção,George Orwell,41.62
2025-01-22,643,973,7,5,O Código Da Vinci,Ficção,Dan Brown,140.37
